,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_head_rdm_corr,same_head_rdm_std,same_modifier_rdm_corr,same_modifier_rdm_std
0,openai-community/gpt2,1,final_word,0.1467001537350001,0.5238620484884433,,,,
1,openai-community/gpt2,1,final_word,0.1467001537350001,0.5238620484884433,-0.003029896200029014,0.5298909987182908,,
2,openai-community/gpt2,1,final_word,0.1467001537350001,0.5238620484884433,-0.003029896200029014,0.5298909987182908,0.04596394899224175,0.5014566222161864
3,openai-community/gpt2,2,final_word,0.08279918869273073,0.526716250591853,,,,
4,openai-community/gpt2,2,final_word,0.08279918869273073,0.526716250591853,0.037352411850387804,0.5612429832237084,,
5,openai-community/gpt2,2,final_word,0.08279918869273073,0.526716250591853,0.037352411850387804,0.5612429832237084,0.06454177010922518,0.5760093235908154
6,openai-community/gpt2,3,final_word,0.2242941827148986,0.5505855978434565,,,,
7,openai-community/gpt2,3,final_word,0.2242941827148986,0.5505855978434565,0.09752659693015751,0.5931925924858733,,
8,openai-community/gpt2,3,final_word,0.2242941827148986,0.5505855978434565,0.09752659693015751,0.5931925924858733,0.028026932942214124,0.5569262715855964
9,openai-community/gpt2,4,final_word,0.27906643846541523,0.5892715592502968,,,,
10,openai-community/gpt2,4,final_word,0.27906643846541523,0.5892715592502968,0.03883079160072035,0.5275731602962106,,
11,openai-community/gpt2,4,final_word,0.27906643846541523,0.5892715592502968,0.03883079160072035,0.5275731602962106,0.03195048252113468,0.5490711854274148
12,openai-community/gpt2,5,final_word,0.3338386942159318,0.551063312027982,,,,
13,openai-community/gpt2,5,final_word,0.3338386942159318,0.551063312027982,0.029702082308967582,0.5265855955883282,,
14,openai-community/gpt2,5,final_word,0.3338386942159318,0.551063312027982,0.029702082308967582,0.5265855955883282,-0.04107919181288744,0.5880582454145166
15,openai-community/gpt2,6,final_word,0.2973238570489207,0.524452957835051,,,,
16,openai-community/gpt2,6,final_word,0.2973238570489207,0.524452957835051,0.0023159544337092884,0.5551299303133133,,
17,openai-community/gpt2,6,final_word,0.2973238570489207,0.524452957835051,0.0023159544337092884,0.5551299303133133,-0.022821773229381913,0.5876329636771578
18,openai-community/gpt2,7,final_word,0.2471159559442805,0.5353062225836647,,,,
19,openai-community/gpt2,7,final_word,0.2471159559442805,0.5353062225836647,-0.030275333154381225,0.5358534872126397,,
20,openai-community/gpt2,7,final_word,0.2471159559442805,0.5353062225836647,-0.030275333154381225,0.5358534872126397,-0.013052258870673327,0.6123305366853922
21,openai-community/gpt2,8,final_word,0.30188821169479707,0.5521013390602292,,,,
22,openai-community/gpt2,8,final_word,0.30188821169479707,0.5521013390602292,-0.031489389066750674,0.503992478491696,,
23,openai-community/gpt2,8,final_word,0.30188821169479707,0.5521013390602292,-0.031489389066750674,0.503992478491696,0.01889822365046137,0.6073949056656396
24,openai-community/gpt2,9,final_word,0.3064525663406735,0.5175640432535178,,,,
25,openai-community/gpt2,9,final_word,0.3064525663406735,0.5175640432535178,-0.031489389066750674,0.49733464760615265,,
26,openai-community/gpt2,9,final_word,0.3064525663406735,0.5175640432535178,-0.031489389066750674,0.49733464760615265,0.06910612475510157,0.584816259868898
27,openai-community/gpt2,10,final_word,0.324709984924179,0.5013473246924268,,,,
28,openai-community/gpt2,10,final_word,0.324709984924179,0.5013473246924268,-0.05431116229613259,0.4843039310701938,,
29,openai-community/gpt2,10,final_word,0.324709984924179,0.5013473246924268,-0.05431116229613259,0.4843039310701938,0.0827991886927307,0.5808872598340746
30,openai-community/gpt2,11,final_word,0.3886109499664484,0.4405684704846933,,,,
31,openai-community/gpt2,11,final_word,0.3886109499664484,0.4405684704846933,-0.08626164481726727,0.46643212650225924,,
32,openai-community/gpt2,11,final_word,0.3886109499664484,0.4405684704846933,-0.08626164481726727,0.46643212650225924,0.0873635433386071,0.5515009751406044
33,openai-community/gpt2,12,final_word,0.16495757231850564,0.5326738028917565,,,,
34,openai-community/gpt2,12,final_word,0.16495757231850564,0.5326738028917565,0.0077739624584772125,0.5203203016425025,,
35,openai-community/gpt2,12,final_word,0.16495757231850564,0.5326738028917565,0.0077739624584772125,0.5203203016425025,0.12812233261801667,0.5343121089674836
36,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,final_word,0.2138838632892342,0.5868328046756756,,,,
37,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,final_word,0.2138838632892342,0.5868328046756756,-0.08626164481726725,0.6225423107174479,,
38,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,final_word,0.2138838632892342,0.5868328046756756,-0.08626164481726725,0.6225423107174479,0.04043838674593162,0.5051241938009905
39,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,2,final_word,0.21044091751053048,0.5271783390748399,,,,
40,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,2,final_word,0.21044091751053048,0.5271783390748399,-0.09018519439618784,0.5555648881970818,,
41,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,2,final_word,0.21044091751053048,0.5271783390748399,-0.09018519439618784,0.5555648881970818,0.03179028125439574,0.5566706702895559
42,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,3,final_word,0.18321499090201115,0.5345259408059538,,,,
